ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
623,simple,D118,"SainSmart Mega2560 + 3.2"" TFT LCD Shield Touch Screen for Arduino",1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<span style=""font-size: x-large;"">Features:</span>

<span style=""font-size: large;"">LCD Panel:</span>

<span style=""font-size: large;"">High Quality Complete LCD w/ Touch screen Complete Module.
LCD screen + touch screen, with LCD &amp; touch screen Controller.
8051 / AVR / PIC low power controller can also drive this LCD easily.
High portability! Increase development efficiency &amp; lower development cost.</span>

<span style=""font-size: large;"">Specification:</span>

<span style=""font-size: large;"">Screen: 65K Colors
Driver IC: SSD1289
(Note: The old Version will be out of manufacture)

Size:57.54 (W) x 79.2 (H) x 4.40(T) mm
View area:48.60(W) x 64.80(H) mm
Display content:240RGB x 320 Dots
Resolution:240 x 3 x 320 Dots
Pixel dot size:67.5 (L) x 202.5 (W) um
Pixel order:STRIPE TYPE
Structure type:COG+FPC+BL+TP
Backlight type:WHITE LED</span>

<span style=""font-size: large;"">Working voltage is 3.3V.</span>
<p align=""left""><span style=""font-size: x-large;"">Shiled:</span></p>
<span style=""font-size: large;"">3.2"" TFT LCD Shield,Can be directly to the 3.2 ""TFT on the shields, can be compatible with the ardui-no</span>

<span style=""font-size: x-large;"">Funduino Mega 2560</span>

<span style=""font-size: large;"">The Mega 2560 is a microcontroller board based on the ATmega2560 .It has 54 digital input/output pins (of which 14 can be used as PWM outputs), 16 analog inputs, 4 UARTs (hardware serial ports), a 16 MHz crystal oscillator, a USB connection, a power jack, an ICSP header, and a reset button. It contains everything needed to support the microcontroller; simply connect it to a computer with a USB cable or power it with a AC-to-DC adapter or battery to get started. The Mega is compatible with most shields designed for the Ardui-no Duemilanove or Diecimila.</span>

<span style=""font-size: large;"">The Mega 2560 is an update to the Ardui-no Mega, which it replaces.</span>
<table cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td><span style=""font-size: large;"">ÿ</span>
<table border=""1"" cellpadding=""0"">
<tbody>
<tr>
<td><span style=""font-size: large;"">Microcontroller</span></td>
<td><span style=""font-size: large;"">ATmega2560</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">Operating Voltage</span></td>
<td><span style=""font-size: large;"">5V</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">Input Voltage (recommended)</span></td>
<td><span style=""font-size: large;"">7-12V</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">Input Voltage (limits)</span></td>
<td><span style=""font-size: large;"">6-20V</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">Digital I/O Pins</span></td>
<td><span style=""font-size: large;"">54 (of which 14 provide PWM output)</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">Analog Input Pins</span></td>
<td><span style=""font-size: large;"">16</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">DC Current per I/O Pin</span></td>
<td><span style=""font-size: large;"">40 mA</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">DC Current for 3.3V Pin</span></td>
<td><span style=""font-size: large;"">50 mA</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">Flash Memory</span></td>
<td><span style=""font-size: large;"">256 KB of which 8 KB used by bootloader</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">SRAM</span></td>
<td><span style=""font-size: large;"">8 KB</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">EEPROM</span></td>
<td><span style=""font-size: large;"">4 KB</span></td>
</tr>
<tr>
<td><span style=""font-size: large;"">Clock Speed</span></td>
<td><span style=""font-size: large;"">16 MHz</span>
<div></div></td>
</tr>
</tbody>
</table>
</td>
</tr>
</tbody>
</table>
<span style=""font-size: x-large;"">Packing list:</span>

<span style=""font-size: large;"">1x 2560</span>

<span style=""font-size: large;"">1x3.2"" TFT LCD Touch</span>

<span style=""font-size: large;"">1x TFT 3.2"" Shield</span>

<span style=""font-size: large;"">1x USB Cable</span>",,,taxable,,0,0,,0,0,,,,,1,,,2718,Aurdino,"3.2"", arduino, lcd, mega2560, SainSmart, TFT, touch screen",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D118.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D118.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D118a.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D118b.jpg",,,,,,,,,0
627,simple,D122,CP2102 USB 2.0 to TTL UART Module 6Pin Serial Converter Replace FT232,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span>
<ul>
 	<li>included USB transceiver, without external circuit device</li>
 	<li>includes a clock circuit, no external circuitry is</li>
 	<li>includes power-on reset circuit</li>
 	<li>chip 3.3V voltage regulator output voltage can be</li>
 	<li>ÿMeet the USB2.0 specification requirements</li>
 	<li>SUSPEND pin supports USB suspend state</li>
 	<li>asynchronous serial data bus compatible with all handshake and modulation controller interface signals</li>
 	<li>Supported data format is 8 data bits, 1 stop bit and parity bits</li>
 	<li>connotation 512 byte receive buffer and 512 byte transmit buffer</li>
 	<li>Supports hardware handshaking or X-ON/X-OFF</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ1x CP2102 USB 2.0 to TTL UART Module 6Pin Serial Converter Replace FT232</li>
</ul>
</div>",,,taxable,,1,12,,0,0,,,,,1,,,166,Aurdino,"6Pin Serial Converter, CP2102, TTL, UART Module, USB 2.0",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D122.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D122.jpg",,,,,,,,,0
629,simple,,Arduino cnc shield v3 engraving machine/3D Printer/A4988 driver GRBL compatible,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-

</b></span><span style=""font-size: medium;"">ÿThis expansion board as a driver expansion board, can be used for engraving machines, 3D printers.</span><span style=""font-size: medium;"">ÿIt has total of four slots, can drive four A4988 stepper motor.</span><span style=""font-size: medium;"">ÿEach ÿstepper motor only ÿ ÿ ÿ ÿneed two IO ports. In other words,six IO ports can be well managed for three stepper motors.

<strong>ÿÿ</strong></span><strong><span style=""font-size: medium;"">Latest Arduino CNC Shield Version 3.03
</span></strong><span style=""font-size: medium;"">
</span><span style=""font-size: medium;"">GRBL 0.8c compatible. (Open source firmware that runs on an Arduino UNO that turns G-code commands into stepper signals)</span><span style=""font-size: medium;"">4-Axis support (X, Y, Z , A-Can duplicate X,Y,Z or do a full 4th axis with custom firmware using pins D12 and D13)</span><span style=""font-size: medium;"">2 x End stops for each axis (6 in total)ÿ</span><span style=""font-size: medium;"">Spindle enable and directionÿ</span><span style=""font-size: medium;"">Coolant enableÿ</span><span style=""font-size: medium;"">Uses removable Pololu A4988 compatible stepper drivers. (A4988, DRV8825 and others)ÿ</span><span style=""font-size: medium;"">Jumpers to set the Micro-Stepping for the stepper drivers. (Some drivers like the DRV8825 can do up to 1/32 micro-stepping )ÿ</span><span style=""font-size: medium;"">Compact design.ÿ</span><span style=""font-size: medium;"">Stepper Motors can be connected with 4 pin molex connectors or soldered in place.ÿ</span><span style=""font-size: medium;"">Runs on 12-36V DC. (At the moment only the Pololu DRV8825 drivers can handle up to 36V so please consider the operation voltage when powering the board.)</span><span style=""font-size: medium;"">
</span>Useful tutorials:<span style=""font-size: medium;"">
</span>
<ul>
 	<li>http://blog.protoneer.co.nz/arduino-cnc-shield/</li>
 	<li>https://github.com/grbl/grbl/wiki/Connecting-GrblPackage</li>
</ul>
</div>
<div class=""box""><b>Package Contents :-
</b>
<span style=""font-size: medium;"">1 x Arduino cnc shield v3 engraving machine/3D Printer/A4988 driver GRBL compatible

</span><span style=""font-size: large;""><strong>Not Included :-ÿ</strong>

</span>
<ul>
 	<li>Arduino UNO</li>
 	<li>Stepper Motor</li>
</ul>
</div>",,,taxable,,1,2,,0,0,,,,,1,,,447,Aurdino,"cnc, machine, shield, v3",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-33.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-33.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/2-26.jpg",,,,,,,,,0
632,simple,D124,Scratch learning kit for Arduino,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span>S4A is a Scratch modification that supports simple programming of the Arduino open source hardware platform.It provides new blocks for managing sensors and actuators connected to ÿArduino.There is also a sensor report board similar to the PicoBoard.

It has been created to attract people to the programming world.The goal is also to provide a high level interface to Arduino programmers with functionalities such as interactingwith a set of boards through user events.</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ1 x Scratch learning kit for Arduino</li>
</ul>
</div>",,,taxable,,1,2,,0,0,,,,,1,,,3479,Aurdino,"arduino, Scratch learning kit",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture1-4.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture1-4.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture2-3.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture3-1.jpg",,,,,,,,,0
635,simple,D095A,cnc shield v3 engraving machine 3D Printer+ 4pcs A4988 driver expansion board,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">wihout arduino board support@hoverbirds.in</h2>","<strong><span style=""font-family: Arial; font-size: x-large;"">Discription :-</span></strong>
<div><span style=""font-family: Arial;"">ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ</span></div>
<div><span style=""font-family: Arial;"">ÿ</span>This expansion board as a driver expansion board, can be used for engraving machines, 3D printers.</div>
<div>It is a total of four slots, can drive four A4988 stepper motor. Each road stepper motors ÿonly need two IO ports. In other words, six IO ports can be well managed three stepper motors. Very convenient to use.</div>
<div></div>
<div>Two, UNO module IO port correspondence introduction.</div>
<div></div>
<div><span style=""font-size: large;"">ÿ</span></div>
<div><span style=""font-size: large;"">ÿIO corresponding figure above</span></div>
<div><span style=""font-size: large;"">ÿ</span></div>
<div><span style=""font-size: large;"">UNO --------------------- expansion board</span></div>
<div><span style=""font-size: large;"">8 ------------------------ EN ( stepper motor driver enable , active low )</span></div>
<div><span style=""font-size: large;"">7 ----------------------- Z.DIR (Z -axis direction control )</span></div>
<div><span style=""font-size: large;"">6 ----------------------- Y.DIR (Y -axis direction control )</span></div>
<div><span style=""font-size: large;"">5 ----------------------- X.DIR (X -axis direction control )</span></div>
<div><span style=""font-size: large;"">4 ---------------------- Z.STEP (Z -axis stepper control )</span></div>
<div><span style=""font-size: large;"">3 ---------------------- Y.STEP (Y -axis stepper control )</span></div>
<div><span style=""font-size: large;"">2 ---------------------- X.STEP (X -axis stepper control )</span></div>
<div></div>
<div>
<div>Note: When inserting the A4988 module, must be careful not to insert opposite. Stepper motor wiring as follows:</div>
<div>2A, 2B is a group (red, green), 1A, 1B is a group (blue, yellow), if want to change direction, can be change the position of one group , for example 2A, 2B mutually exchanged</div>
<div></div>
<div><strong>Pakage includes :-</strong></div>
<div></div>
<div>1x cnc shield v3 engraving machine 3D Printer+ 4pcs A4988 driver expansion board for Arduino</div>
<h1 class=""product-name""></h1>
</div>",,,taxable,,0,0,,0,0,,,,,1,,,849,Aurdino,"3D printer, cnc, driver, machine, shield, v3",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/35.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/35.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-4.jpg",,,,,,,,,0
644,simple,D126,9*15cm test board bread board hole board 9x15cm universal board weldwood 1.2mm,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<span style=""font-size: large;"">Package Contents :-</span>
<ul>
 	<li>1 x ÿ9*15cm test board bread board hole board 9x15cm universal board weldwood 1.2mm</li>
</ul>",,,taxable,,1,18,,0,0,,,,,1,,,143,Aurdino,"1.2mm, 9x15cm, bread board, hole board, test board, universal board, weldwood",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D126.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D126.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D126a.jpg",,,,,,,,,0
645,simple,D096,CNC Shield v3 Engraving Machine 3D Printer+ 4Pcs A4988 driver expansion board + UnO R3 with USB cable,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<b>Package Contents :-
</b>
<span style=""font-size: medium;"">1 x CNC Shield v3 Engraving Machine 3D Printer+ 4Pcs A4988 driver expansion board + UnO R3 with USB cable
</span>",,,taxable,,0,0,,0,0,,,,,1,,,1162,Aurdino,"3D printer, cnc, driver, machine, shield, v3",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/2-27.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/2-27.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/5-10.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/4-17.jpg",,,,,,,,,0
651,simple,D129,2.4 inch TFT touch LCD Module LCD Screen Module,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span>
<ul>
 	<li>2.4'' diagonal LCD TFT display</li>
 	<li>240x320 resolution, 18-bit (262,000) color</li>
 	<li>8 bit digital interface, plus 4 control lines</li>
 	<li>5V compatible Use with 3.3V or 5V logic</li>
 	<li>4-wire resistive touchscreen</li>
 	<li>Size: 70*50*5cm</li>
 	<li>Material:Plastic</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ2.4 inch TFT touch LCD Module LCD Screen Module</li>
</ul>
</div>",,,taxable,,0,,,0,0,,,,,1,,,466,Aurdino,"2.4 inch, lcd, LCD Screen Module, TFT touch",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D129b.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D129.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D129a.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D129b.jpg",,,,,,,,,0
652,simple,,4Pcs / Lot LilyPad LED Module,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span>
<ul>
 	<li>Operating voltage: 3-5V</li>
 	<li>Operating current: 40MA</li>
 	<li>Weight: 1g (5 by one weight)</li>
 	<li>Size: 12.7 * 5.2 * 2.2</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>
</span>
<ul>
 	<li>ÿ4 Pcs / Lot LilyPad LED Module</li>
</ul>
</div>",,,taxable,,1,,,0,0,,,,,1,,,108,Aurdino,"LED, lillpad, lillypad led, lillypadmodule",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-2.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-2.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3-1.jpg",,,,,,,,,0
661,simple,D130A,2WD Motor Smart Robot Tracing Car Chassis Speed Encoder Kit with Battery Box,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">For Arduino ----&gt; support support@hoverbirds.in</h2>","<span style=""font-size: large;"">Package Contents :-</span>
<ul>
 	<li>Chasis</li>
 	<li>speed encoders</li>
 	<li>battery holding ÿkit</li>
</ul>",,,taxable,,1,3,,0,0,,,,,1,,,1355,Aurdino,"2WD, Battery Box, Chassis Speed, Encoder Kit, motor, Smart Robot, Tracing Car",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D130a.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D130a.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D130aa.jpg",,,,,,,,,0
662,simple,D098,12 V Delay Timer Switch Adjustable 0 to 10 Second with NE555 Oscillator,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<strong>Description :-</strong>
<ul>
 	<li>InputÿVoltage: DC 12V</li>
 	<li>Module Properties: NE555 chip</li>
 	<li>Dimension(L x W x H): 70 x 21 x 18mm (with potentiometer)</li>
 	<li>Adjustable time: 0 to 10second</li>
 	<li>Control voltage: AC 0~220V / max.10A</li>
 	<li>Max. loading: 2000W</li>
 	<li></li>
</ul>
<strong>Chip (NE555) Specification :-</strong>
<ul>
 	<li>Timing from microseconds to long hours</li>
 	<li>Simple circuit design</li>
 	<li>Precision Pulse Generation / Timing</li>
 	<li>Adjustable Duty Cycle</li>
 	<li>Countless Application and Information Sources</li>
 	<li>Including the power indicator LED and the switch trigger timing indication LED</li>
 	<li>There is the chronopotentiometry regulation time, adjustable from 0 to 10 seconds by default, or by changing the capacitance adjustment time longer</li>
</ul>
<strong>
Package Includes :-
</strong>
<ul>
 	<li>1 x 12 V Delay Timer Switch Adjustable 0 to 10 Second with NE555 Oscillator</li>
</ul>",,,taxable,,0,0,,0,0,,,,,1,,,142,Aurdino,"adjustable, dealy realy shield, realy, timer switch",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-34.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-34.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/2-28.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/3-18.jpg",,,,,,,,,0
668,simple,D130B,4WD Smart Robot Car Chassis Kits for arduino with Speed Encoder,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span>
<ul>
 	<li>Cool while seeing some robot car wandering around? It is very easy. With a car platform, add some micro-controller (such as Arduino) and sensor modules, and program it. Then you made your own robot car.</li>
 	<li>Mechanical structure is simple, very easy to install .</li>
 	<li>The car comes with tachometer encoder</li>
 	<li>Uses four deceleration direct current machine curve to be nimble, the directivity is good. Four actuations, horsepower fullness. The chassis big and steady very easy to expand</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span></span>
<ul>
 	<li>ÿ2 x Car chassis</li>
 	<li>4 x Gear Motor (1:48)</li>
 	<li>4x Speed encoder</li>
 	<li>8xFasteners</li>
 	<li>1 x Power button</li>
 	<li>Screw</li>
</ul>
</div>",,,taxable,,0,0,,0,0,,,,,1,,,1855,Aurdino,"4WD, arduino, Smart Robo, Speed Encoder, t Car Chassis Kit",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D130bbb.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D130b.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D130bb.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D130bbb.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D130bbbb.jpg",,,,,,,,,0
